Lname,Fname,Regiment,RankCasualtie,RankSoldier,Junk
BONNAR,HERBERT LITTLE,817974,Private,0
BOTSFORD,CHAUNCEY ALBERT,135916,Sergeant,0
BOWIE,RALPH ARCHIBALD,,Second Lieutenant,0
BOWN,SIDNEY,349515,Gunner,0
BOYER,HORMIDAS,1051625,Private,0
BRADLEY,WILLIAMS JAMES,408027,Private,0
BRASSARD,FRANCIS SAM,472336,Private,0
BRAUND,SIDNEY JOHN,552793,Private,0
BROAD,FREDERICK WILLIAM,710069,Private,0
BROUSE,HENRY EDWARD HARRY,342955,Gunner,0
BROWN,MICHAEL,1006327,Sapper,0
BROWN,ROBERT LOUIS PERRIN,463658,Private,0
BURLEY,JOE,859951,Private,0
BURY,WILFRID ENTWISLE,108126,Private,0
BUYSSE,FIRMIN,687206,Private,0
BAILIE,FRANK JOHNSTON,830158,Private,0
BAIRD,ALEXANDER WATSON,,Captain,0
BANNERMAN,ALEXANDER MITCHELL,693298,Private,0
BARBER,CYRIL ROAF,,Flight Sub Lieutenant,0
BARKER,CECIL NORMAN,,Second Lieutenant,0
BARNSTON,ALEX STUART,458430,Private,0
BATTAGEL,ROLAND (RONALD RINALDO),255167,Private,0
BAYLEY,JOHN SPARVEL,152284,Private,0
BEAUCHAMP,GRENADIER,3557,Private,0
BELANGER,LAUCIEN,748814,Private,0
BELCOURT,GEORGES ALBERT,3155969,Private,0
BELLVILLE,FREDERICK,672870,Private,0
BELZIL,HERMENEGILDE,857157,Private,0
BENSON,FRED,412185,Private,0
BENT,LEVERETT HOLDEN,734568,Private,0
BIGGAR,EDWARD JAMES,,Lieutenant,0
BING,EDWARD CHARLES,,Lieutenant,0
BIRCH,WHITFORD PATRICK,3307537,Private,0
BIRD,MONTAGU HERBERT,,Lieutenant,0
BOAL,GLENN VICTOR,859802,Private,0
BOHN,ALBERT ARTHUR ALFRED,1018481,Corporal,0
BOLE,JAMES GORDON,,Lieutenant,0
BONE,FREDERICK STANLEY,880120,Private,0
BONUS,MELVILLE,663543,Private,0
BOOTH,ALAN TAYLOR,865359,Private,0
BOOTH,GARDNER,842071,Private,0
BOTSFORD,WILFRID GERALD,640121,Private,0
BOUCHARD,GEORGES,121000,Private,0
BOULAY,HERMINE JOSEPH,793569,Private,0
BOURGET,THEODOR,121468,Private,0
BOURRIE,NAPOLIAN,644419,Private,0
BOUVIER,ARPHIR,856549,Private,0
BOYD,HERBERT CUST,,Lieutenant,0
BOYD,MASCALL BROOKS HAMILTON,,Lieutenant,0
BRAY,HORACE EDGAR KINGSMILL,,Second Lieutenant,0
BREDON,ANTHONY,432166,Corporal,0
BRILLANT,JEAN,,Lieutenant,0
BROCKETT,FREDERICK EDWARD,746402,Private,0
BROWN,ALASTAIR NORMAN,,Lieutenant,0
BROWN,JAY HAROLD,793496,Private,0
BROWN,MALCOLM COTTON,,Second Lieutenant,0
BURMAN,JOHN WILLIAM,71808,Air Mechanic 2nd Class,0
BUSHELL,SYDNEY,2378690,Private,0
BADGER,ARCHIBALD JAMES ROBERT,,Lieutenant,0
BAILEY,GERALD WALTON,,Second Lieutenant,0
BAILEY,HUGH COURTENAY,,Flight Cadet,0
BANKS,HARRY,,Lieutenant,0
BANNISTER,HEZEKIAH,2014402,Sapper,0
BARBER,WALTER WILLIAM,651705,Private,0
BARKER,SIDNEY BARNES,177936,Sergeant,0
BARNABY,JOSEPH,2381799,Private,0
BARNES,RENNIE HAMILTON,,Lieutenant,0
BARRATT,WILFRED,1909,Sapper,0
BATEMAN,REGINALD JOHN GODFREY,,Captain,0
BATES,HAROLD BRIGHAM,,Private,0
BEACALL,ALAN,2000060,Private,0
BEAUDETTE,MICHAEL,243539,Lance Serjeant,0
BEAULIEU,WILFRID,41341,Gunner,0
BEDARD,ANTIONE,3162053,Private,0
BELANGER,ERNEST,1263782,Private,0
BELL,HENRY,,Lieutenant,0
BELLEMARE,GEORGE,3173146,Private,0
BENSEN,FREDERICK HARMAN,255180,Private,0
BERNIQUER,PHILIPPE,1003725,Private,0
BERTRAND,HENRI ALEXANDRE,301819,Driver,0
BERUBE,FRANCOIS XAVIER,2139912,Private,0
BEST,ERNEST ALBERT,1096257,Private,0
BETHUNE,HENRY EWART,,Captain,0
BIBLE,BEN,231688,Private,0
BIGHAM,WILLIS,3056106,Private,0
BIGROW,JOHN EDWARD,3091266,Private,0
BISSELL,LYNN NEWTON,,Lieutenant,0
BLACK,ROBERT DOUGLAS,1015670,Corporal,0
BLACKLOCK,PHILIP UNDERWOOD,246430,Private,0
BLAIS,EUSEBE,145112,Lance Corporal,0
BOIVIN,HENRY,50621,Private,0
BOIVIN,PHILLIP,865756,Private,0
BOLT,FRED,2008621,Corporal,0
BOMBARDIER,HARMISDAS,847894,Private,0
BOOKER,CHARLES S,,Lieutenant,0
BORGERSON,BERNARD CONSTANTIN,277628,Private,0
BORLAND,D'ARCY OLIVER,658036,Lance Serjeant,0
BOSSART,ADOLPHE,3106795,Private,0
BOTNEN,AUSTEN,3205365,Private,0
BOUCHETTE,EDOUARD,,Lieutenant,0
BOWDEN,JEHU,30857,Private,0
BOWDITCH,JOHN THOMAS,419116,Private,0
BRADLEY,FREDERICK THOMAS,916285,Private,0
BRADSHAW,HERBERT JAMES,145439,Private,0
BREAY,EDWARD CHRISTOPHER PEYTON,84105,Gunner,0
BREBANT,FRANK,3325362,Private,0
BRETT,WESLEY ARTHUR,,Second Lieutenant,0
BROCK,FREDERICK WILLIAM,811395,Private,0
BROHMAN,CLEMANCE,3206572,Private,0
BROOKS,WALTER,,Lieutenant,0
BROWN,JAMES,3214728,Private,0
BROWN,JONATHAN MARTIN,,Lieutenant,0
BRYANT,JAMES HENRY RATTENBURY,,Lieutenant,0
BUCK,LE ROY MAITLAND,636711,Private,0
BURGESS,EDWARD FRANCIS,,Lieutenant,0
BURNS,FULTON THOMAS,639704,Private,0
BURROWS,FREDERICK,220262,Private,0
BAIRD,JAMES,,Captain,0
BARNHART,CORNELIUS,7711,Private,0
BERNDT,EMANUEL,3348499,Private,0
BURNSIDE,ALEXANDER,132890,Private,0
BADEAU,EDOUARD,32861,Private,0
BAKER,MARGARET ELISA,,Nursing Sister,0
BARRETTE,PHILIAS JOSEPH,527039,Private,0
BAYERS,RAPLH EDGAR,248621,Driver,0
BEAL,HENRY BENJAMIN,,Lieutenant,0
BOOL,FRED,2323476,Sapper,0
BOURGEOIS,GEORGES,,Lieutenant Colonel,0
BERRY,FREDERICK,513045,Private,0
BOYD,DENNIS,,Gunner,0
BRANDON,MATHEW GILES,799532,Private,0
BROWN,ALEX JOHN,1054029,Private,0
